Accession	Title	BioProject	BioSample	Status	Release Date	Created	Updated	Submission	SRA.filename
SRR36998614	061-fourU-WT-15c-a-1-p	PRJNA1400640	SAMN54917555	ToBeReleased	2027-02-01	2026-01-27T11:58:27Z	2026-01-27T12:01:55Z	SUB15969778	061-fourU-WT-15c-a-1-p_S61_L001_R1_001.fastq.gz, 061-fourU-WT-15c-a-1-p_S61_L001_R2_001.fastq.gz
SRR36998612	063-fourU-WT-15c-a-3-p	PRJNA1400640	SAMN54917557	ToBeReleased	2027-02-01	2026-01-27T11:58:27Z	2026-01-27T12:01:42Z	SUB15969778	063-fourU-WT-15c-a-3-p_S63_L001_R1_001.fastq.gz, 063-fourU-WT-15c-a-3-p_S63_L001_R2_001.fastq.gz
SRR36998611	064-fourU-WT-15c-a-4-p	PRJNA1400640	SAMN54917558	ToBeReleased	2027-02-01	2026-01-27T11:58:27Z	2026-01-27T12:01:35Z	SUB15969778	064-fourU-WT-15c-a-4-p_S64_L001_R1_001.fastq.gz, 064-fourU-WT-15c-a-4-p_S64_L001_R2_001.fastq.gz
SRR36998613	062-fourU-WT-15c-a-2-p	PRJNA1400640	SAMN54917556	ToBeReleased	2027-02-01	2026-01-27T11:58:27Z	2026-01-27T12:01:31Z	SUB15969778	062-fourU-WT-15c-a-2-p_S62_L001_R1_001.fastq.gz, 062-fourU-WT-15c-a-2-p_S62_L001_R2_001.fastq.gz
SRR36998610	065-fourU-WT-15c-a-5-p	PRJNA1400640	SAMN54917559	ToBeReleased	2027-02-01	2026-01-27T11:58:27Z	2026-01-27T12:01:29Z	SUB15969778	065-fourU-WT-15c-a-5-p_S65_L001_R1_001.fastq.gz, 065-fourU-WT-15c-a-5-p_S65_L001_R2_001.fastq.gz
SRR36998608	066-fourU-WT-15c-a-6-p	PRJNA1400640	SAMN54917561	ToBeReleased	2027-02-01	2026-01-27T11:58:27Z	2026-01-27T12:01:23Z	SUB15969778	066-fourU-WT-15c-a-6-p_S66_L001_R1_001.fastq.gz, 066-fourU-WT-15c-a-6-p_S66_L001_R2_001.fastq.gz
SRR36998605	045-fourU-WT-80c-b-3-p	PRJNA1400640	SAMN54917524	ToBeReleased	2027-02-01	2026-01-27T11:57:29Z	2026-01-27T12:01:22Z	SUB15969762	045-fourU-WT-80c-b-3-p_S45_L001_R1_001.fastq.gz, 045-fourU-WT-80c-b-3-p_S45_L001_R2_001.fastq.gz
SRR36998606	044-fourU-WT-80c-b-2-p	PRJNA1400640	SAMN54917523	ToBeReleased	2027-02-01	2026-01-27T11:57:29Z	2026-01-27T12:01:19Z	SUB15969762	044-fourU-WT-80c-b-2-p_S44_L001_R1_001.fastq.gz, 044-fourU-WT-80c-b-2-p_S44_L001_R2_001.fastq.gz
SRR36998591	059_fourU_WT10c_b_6_m	PRJNA1400640	SAMN54917553	ToBeReleased	2027-02-01	2026-01-27T11:57:26Z	2026-01-27T12:01:14Z	SUB15969775	059_fourU_WT10c_b_6_m_S155_R1_001.fastq.gz, 059_fourU_WT10c_b_6_m_S155_R2_001.fastq.gz
SRR36998604	046-fourU-WT-80c-b-4-p	PRJNA1400640	SAMN54917525	ToBeReleased	2027-02-01	2026-01-27T11:57:28Z	2026-01-27T12:00:47Z	SUB15969762	046-fourU-WT-80c-b-4-p_S46_L001_R1_001.fastq.gz, 046-fourU-WT-80c-b-4-p_S46_L001_R2_001.fastq.gz
SRR36998597	054-fourU-WT-10c-a-6-p	PRJNA1400640	SAMN54917547	ToBeReleased	2027-02-01	2026-01-27T11:57:27Z	2026-01-27T12:00:44Z	SUB15969770	054-fourU-WT-10c-a-6-p_S54_L001_R1_001.fastq.gz, 054-fourU-WT-10c-a-6-p_S54_L001_R2_001.fastq.gz
SRR36998602	048-fourU-WT-80c-b-6-p	PRJNA1400640	SAMN54917527	ToBeReleased	2027-02-01	2026-01-27T11:57:28Z	2026-01-27T12:00:42Z	SUB15969762	048-fourU-WT-80c-b-6-p_S48_L001_R1_001.fastq.gz, 048-fourU-WT-80c-b-6-p_S48_L001_R2_001.fastq.gz
SRR36998598	053-fourU-WT-10c-a-5-p	PRJNA1400640	SAMN54917546	ToBeReleased	2027-02-01	2026-01-27T11:57:27Z	2026-01-27T12:00:29Z	SUB15969770	053-fourU-WT-10c-a-5-p_S53_L001_R1_001.fastq.gz, 053-fourU-WT-10c-a-5-p_S53_L001_R2_001.fastq.gz
SRR36998599	052-fourU-WT-10c-a-4-p	PRJNA1400640	SAMN54917545	ToBeReleased	2027-02-01	2026-01-27T11:57:27Z	2026-01-27T12:00:29Z	SUB15969770	052-fourU-WT-10c-a-4-p_S52_L001_R1_001.fastq.gz, 052-fourU-WT-10c-a-4-p_S52_L001_R2_001.fastq.gz
SRR36998595	056-fourU-WT-10c-b-2-p	PRJNA1400640	SAMN54917549	ToBeReleased	2027-02-01	2026-01-27T11:57:26Z	2026-01-27T12:00:26Z	SUB15969775	056-fourU-WT-10c-b-2-p_S56_L001_R1_001.fastq.gz, 056-fourU-WT-10c-b-2-p_S56_L001_R2_001.fastq.gz
SRR36998603	047-fourU-WT-80c-b-5-p	PRJNA1400640	SAMN54917526	ToBeReleased	2027-02-01	2026-01-27T11:57:28Z	2026-01-27T12:00:25Z	SUB15969762	047-fourU-WT-80c-b-5-p_S47_L001_R1_001.fastq.gz, 047-fourU-WT-80c-b-5-p_S47_L001_R2_001.fastq.gz
SRR36998594	057-fourU-WT-10c-b-3-p	PRJNA1400640	SAMN54917550	ToBeReleased	2027-02-01	2026-01-27T11:57:26Z	2026-01-27T12:00:24Z	SUB15969775	057-fourU-WT-10c-b-3-p_S57_L001_R1_001.fastq.gz, 057-fourU-WT-10c-b-3-p_S57_L001_R2_001.fastq.gz
SRR36998600	051-fourU-WT-10c-a-3-p	PRJNA1400640	SAMN54917544	ToBeReleased	2027-02-01	2026-01-27T11:57:27Z	2026-01-27T12:00:19Z	SUB15969770	051-fourU-WT-10c-a-3-p_S51_L001_R1_001.fastq.gz, 051-fourU-WT-10c-a-3-p_S51_L001_R2_001.fastq.gz
SRR36998607	043-fourU-WT-80c-b-1-p	PRJNA1400640	SAMN54917522	ToBeReleased	2027-02-01	2026-01-27T11:57:29Z	2026-01-27T12:00:15Z	SUB15969762	043-fourU-WT-80c-b-1-p_S43_L001_R1_001.fastq.gz, 043-fourU-WT-80c-b-1-p_S43_L001_R2_001.fastq.gz
SRR36998601	049-fourU-WT-10c-a-1-p	PRJNA1400640	SAMN54917543	ToBeReleased	2027-02-01	2026-01-27T11:57:27Z	2026-01-27T12:00:10Z	SUB15969770	049-fourU-WT-10c-a-1-p_S49_L001_R1_001.fastq.gz, 049-fourU-WT-10c-a-1-p_S49_L001_R2_001.fastq.gz
SRR36998596	055-fourU-WT-10c-b-1-p	PRJNA1400640	SAMN54917548	ToBeReleased	2027-02-01	2026-01-27T11:57:26Z	2026-01-27T12:00:05Z	SUB15969775	055-fourU-WT-10c-b-1-p_S55_L001_R1_001.fastq.gz, 055-fourU-WT-10c-b-1-p_S55_L001_R2_001.fastq.gz
SRR36998593	058-fourU-WT-10c-b-4-p	PRJNA1400640	SAMN54917551	ToBeReleased	2027-02-01	2026-01-27T11:57:26Z	2026-01-27T12:00:01Z	SUB15969775	058-fourU-WT-10c-b-4-p_S58_L001_R1_001.fastq.gz, 058-fourU-WT-10c-b-4-p_S58_L001_R2_001.fastq.gz
SRR36998592	059-fourU-WT-10c-b-5-p	PRJNA1400640	SAMN54917552	ToBeReleased	2027-02-01	2026-01-27T11:57:26Z	2026-01-27T11:59:46Z	SUB15969775	059-fourU-WT-10c-b-5-p_S59_L001_R1_001.fastq.gz, 059-fourU-WT-10c-b-5-p_S59_L001_R2_001.fastq.gz
SRR36998590	060-fourU-WT-10c-b-6-p	PRJNA1400640	SAMN54917554	ToBeReleased	2027-02-01	2026-01-27T11:57:26Z	2026-01-27T11:59:31Z	SUB15969775	060-fourU-WT-10c-b-6-p_S60_L001_R1_001.fastq.gz, 060-fourU-WT-10c-b-6-p_S60_L001_R2_001.fastq.gz
SRR36996169	078_fourU_WT75c_a_6_m	PRJNA1400640	SAMN54913669	ToBeReleased	2027-02-01	2026-01-27T03:20:26Z	2026-01-27T04:42:26Z	SUB15968742	078_fourU_WT75c_a_6_m_S174_R1_001.fastq.gz, 078_fourU_WT75c_a_6_m_S174_R2_001.fastq.gz
SRR36996251	090_fourU_WT80c_a_6_m	PRJNA1400640	SAMN54913685	ToBeReleased	2027-02-01	2026-01-27T04:14:29Z	2026-01-27T04:18:44Z	SUB15968746	090_fourU_WT80c_a_6_m_S186_R1_001.fastq.gz, 090_fourU_WT80c_a_6_m_S186_R2_001.fastq.gz
SRR36996252	042-fourU-WT-80c-a-6-p	PRJNA1400640	SAMN54913684	ToBeReleased	2027-02-01	2026-01-27T04:14:29Z	2026-01-27T04:18:24Z	SUB15968746	042-fourU-WT-80c-a-6-p_S42_L001_R1_001.fastq.gz, 042-fourU-WT-80c-a-6-p_S42_L001_R2_001.fastq.gz
SRR36996253	041-fourU-WT-80c-a-5-p	PRJNA1400640	SAMN54913683	ToBeReleased	2027-02-01	2026-01-27T04:14:29Z	2026-01-27T04:18:23Z	SUB15968746	041-fourU-WT-80c-a-5-p_S41_L001_R1_001.fastq.gz, 041-fourU-WT-80c-a-5-p_S41_L001_R2_001.fastq.gz
SRR36996256	037-fourU-WT-80c-a-1-p	PRJNA1400640	SAMN54913680	ToBeReleased	2027-02-01	2026-01-27T04:14:29Z	2026-01-27T04:18:23Z	SUB15968746	037-fourU-WT-80c-a-1-p_S37_L001_R1_001.fastq.gz, 037-fourU-WT-80c-a-1-p_S37_L001_R2_001.fastq.gz
SRR36996254	040-fourU-WT-80c-a-4-p	PRJNA1400640	SAMN54913682	ToBeReleased	2027-02-01	2026-01-27T04:14:29Z	2026-01-27T04:18:23Z	SUB15968746	040-fourU-WT-80c-a-4-p_S40_L001_R1_001.fastq.gz, 040-fourU-WT-80c-a-4-p_S40_L001_R2_001.fastq.gz
SRR36996255	038-fourU-WT-80c-a-2-p	PRJNA1400640	SAMN54913681	ToBeReleased	2027-02-01	2026-01-27T04:14:29Z	2026-01-27T04:18:23Z	SUB15968746	038-fourU-WT-80c-a-2-p_S38_L001_R1_001.fastq.gz, 038-fourU-WT-80c-a-2-p_S38_L001_R2_001.fastq.gz
SRR36996183	084_fourU_WT75c_b_6_m	PRJNA1400640	SAMN54913676	ToBeReleased	2027-02-01	2026-01-27T03:21:26Z	2026-01-27T04:11:05Z	SUB15968743	084_fourU_WT75c_b_6_m_S180_R1_001.fastq.gz, 084_fourU_WT75c_b_6_m_S180_R2_001.fastq.gz
SRR36996176	072_fourU_WT70c_b_6_m	PRJNA1400640	SAMN54913662	ToBeReleased	2027-02-01	2026-01-27T03:20:27Z	2026-01-27T04:10:53Z	SUB15968738	072_fourU_WT70c_b_6_m_S168_R1_001.fastq.gz, 072_fourU_WT70c_b_6_m_S168_R2_001.fastq.gz
SRR36996188	032-fourU-WT-75c-b-2-p	PRJNA1400640	SAMN54913671	ToBeReleased	2027-02-01	2026-01-27T03:21:27Z	2026-01-27T04:10:37Z	SUB15968743	032-fourU-WT-75c-b-2-p_S32_L001_R1_001.fastq.gz, 032-fourU-WT-75c-b-2-p_S32_L001_R2_001.fastq.gz
SRR36996180	021-fourU-WT-70c-b-3-p	PRJNA1400640	SAMN54913658	ToBeReleased	2027-02-01	2026-01-27T03:20:27Z	2026-01-27T04:10:35Z	SUB15968738	021-fourU-WT-70c-b-3-p_S21_L001_R1_001.fastq.gz, 021-fourU-WT-70c-b-3-p_S21_L001_R2_001.fastq.gz
SRR36996184	036-fourU-WT-75c-b-6-p	PRJNA1400640	SAMN54913675	ToBeReleased	2027-02-01	2026-01-27T03:21:26Z	2026-01-27T04:10:35Z	SUB15968743	036-fourU-WT-75c-b-6-p_S36_L001_R1_001.fastq.gz, 036-fourU-WT-75c-b-6-p_S36_L001_R2_001.fastq.gz
SRR36996187	033-fourU-WT-75c-b-3-p	PRJNA1400640	SAMN54913672	ToBeReleased	2027-02-01	2026-01-27T03:21:27Z	2026-01-27T04:10:35Z	SUB15968743	033-fourU-WT-75c-b-3-p_S33_L001_R1_001.fastq.gz, 033-fourU-WT-75c-b-3-p_S33_L001_R2_001.fastq.gz
SRR36996181	020-fourU-WT-70c-b-2-p	PRJNA1400640	SAMN54913657	ToBeReleased	2027-02-01	2026-01-27T03:20:27Z	2026-01-27T04:10:35Z	SUB15968738	020-fourU-WT-70c-b-2-p_S20_L001_R1_001.fastq.gz, 020-fourU-WT-70c-b-2-p_S20_L001_R2_001.fastq.gz
SRR36996186	034-fourU-WT-75c-b-4-p	PRJNA1400640	SAMN54913673	ToBeReleased	2027-02-01	2026-01-27T03:21:26Z	2026-01-27T04:10:34Z	SUB15968743	034-fourU-WT-75c-b-4-p_S34_L001_R1_001.fastq.gz, 034-fourU-WT-75c-b-4-p_S34_L001_R2_001.fastq.gz
SRR36996189	031-fourU-WT-75c-b-1-p	PRJNA1400640	SAMN54913670	ToBeReleased	2027-02-01	2026-01-27T03:21:27Z	2026-01-27T04:10:34Z	SUB15968743	031-fourU-WT-75c-b-1-p_S31_L001_R1_001.fastq.gz, 031-fourU-WT-75c-b-1-p_S31_L001_R2_001.fastq.gz
SRR36996185	035-fourU-WT-75c-b-5-p	PRJNA1400640	SAMN54913674	ToBeReleased	2027-02-01	2026-01-27T03:21:26Z	2026-01-27T04:10:33Z	SUB15968743	035-fourU-WT-75c-b-5-p_S35_L001_R1_001.fastq.gz, 035-fourU-WT-75c-b-5-p_S35_L001_R2_001.fastq.gz
SRR36996182	019-fourU-WT-70c-b-1-p	PRJNA1400640	SAMN54913656	ToBeReleased	2027-02-01	2026-01-27T03:20:27Z	2026-01-27T04:10:33Z	SUB15968738	019-fourU-WT-70c-b-1-p_S19_L001_R1_001.fastq.gz, 019-fourU-WT-70c-b-1-p_S19_L001_R2_001.fastq.gz
SRR36996171	029-fourU-WT-75c-a-5-p	PRJNA1400640	SAMN54913667	ToBeReleased	2027-02-01	2026-01-27T03:20:26Z	2026-01-27T04:10:32Z	SUB15968742	029-fourU-WT-75c-a-5-p_S29_L001_R1_001.fastq.gz, 029-fourU-WT-75c-a-5-p_S29_L001_R2_001.fastq.gz
SRR36996174	026-fourU-WT-75c-a-2-p	PRJNA1400640	SAMN54913664	ToBeReleased	2027-02-01	2026-01-27T03:20:26Z	2026-01-27T04:10:32Z	SUB15968742	026-fourU-WT-75c-a-2-p_S26_L001_R1_001.fastq.gz, 026-fourU-WT-75c-a-2-p_S26_L001_R2_001.fastq.gz
SRR36996179	022-fourU-WT-70c-b-4-p	PRJNA1400640	SAMN54913659	ToBeReleased	2027-02-01	2026-01-27T03:20:27Z	2026-01-27T04:10:32Z	SUB15968738	022-fourU-WT-70c-b-4-p_S22_L001_R1_001.fastq.gz, 022-fourU-WT-70c-b-4-p_S22_L001_R2_001.fastq.gz
SRR36996177	024-fourU-WT-70c-b-6-p	PRJNA1400640	SAMN54913661	ToBeReleased	2027-02-01	2026-01-27T03:20:27Z	2026-01-27T04:10:31Z	SUB15968738	024-fourU-WT-70c-b-6-p_S24_L001_R1_001.fastq.gz, 024-fourU-WT-70c-b-6-p_S24_L001_R2_001.fastq.gz
SRR36996178	023-fourU-WT-70c-b-5-p	PRJNA1400640	SAMN54913660	ToBeReleased	2027-02-01	2026-01-27T03:20:27Z	2026-01-27T04:10:31Z	SUB15968738	023-fourU-WT-70c-b-5-p_S23_L001_R1_001.fastq.gz, 023-fourU-WT-70c-b-5-p_S23_L001_R2_001.fastq.gz
SRR36996172	028-fourU-WT-75c-a-4-p	PRJNA1400640	SAMN54913666	ToBeReleased	2027-02-01	2026-01-27T03:20:26Z	2026-01-27T04:10:30Z	SUB15968742	028-fourU-WT-75c-a-4-p_S28_L001_R1_001.fastq.gz, 028-fourU-WT-75c-a-4-p_S28_L001_R2_001.fastq.gz
SRR36996175	025-fourU-WT-75c-a-1-p	PRJNA1400640	SAMN54913663	ToBeReleased	2027-02-01	2026-01-27T03:20:26Z	2026-01-27T04:10:30Z	SUB15968742	025-fourU-WT-75c-a-1-p_S25_L001_R1_001.fastq.gz, 025-fourU-WT-75c-a-1-p_S25_L001_R2_001.fastq.gz
SRR36996170	030-fourU-WT-75c-a-6-p	PRJNA1400640	SAMN54913668	ToBeReleased	2027-02-01	2026-01-27T03:20:26Z	2026-01-27T04:10:30Z	SUB15968742	030-fourU-WT-75c-a-6-p_S30_L001_R1_001.fastq.gz, 030-fourU-WT-75c-a-6-p_S30_L001_R2_001.fastq.gz
SRR36996173	027-fourU-WT-75c-a-3-p	PRJNA1400640	SAMN54913665	ToBeReleased	2027-02-01	2026-01-27T03:20:26Z	2026-01-27T04:10:30Z	SUB15968742	027-fourU-WT-75c-a-3-p_S27_L001_R1_001.fastq.gz, 027-fourU-WT-75c-a-3-p_S27_L001_R2_001.fastq.gz
SRR36996162	066_fourU_WT70c_a_6_m	PRJNA1400640	SAMN54913655	ToBeReleased	2027-02-01	2026-01-27T03:17:26Z	2026-01-27T03:22:14Z	SUB15968736	066_fourU_WT70c_a_6_m_S162_R1_001.fastq.gz, 066_fourU_WT70c_a_6_m_S162_R2_001.fastq.gz
SRR36996155	060_fourU_WT65c_b_6_m	PRJNA1400640	SAMN54913647	ToBeReleased	2027-02-01	2026-01-27T03:16:26Z	2026-01-27T03:20:55Z	SUB15968720	060_fourU_WT65c_b_6_m_S156_R1_001.fastq.gz, 060_fourU_WT65c_b_6_m_S156_R2_001.fastq.gz
SRR36996168	013-fourU-WT-70c-a-1-p	PRJNA1400640	SAMN54913649	ToBeReleased	2027-02-01	2026-01-27T03:17:27Z	2026-01-27T03:20:39Z	SUB15968736	013-fourU-WT-70c-a-1-p_S13_L001_R1_001.fastq.gz, 013-fourU-WT-70c-a-1-p_S13_L001_R2_001.fastq.gz
SRR36996166	015-fourU-WT-70c-a-3-p	PRJNA1400640	SAMN54913651	ToBeReleased	2027-02-01	2026-01-27T03:17:27Z	2026-01-27T03:20:37Z	SUB15968736	015-fourU-WT-70c-a-3-p_S15_L001_R1_001.fastq.gz, 015-fourU-WT-70c-a-3-p_S15_L001_R2_001.fastq.gz
SRR36996167	014-fourU-WT-70c-a-2-p	PRJNA1400640	SAMN54913650	ToBeReleased	2027-02-01	2026-01-27T03:17:27Z	2026-01-27T03:20:35Z	SUB15968736	014-fourU-WT-70c-a-2-p_S14_L001_R1_001.fastq.gz, 014-fourU-WT-70c-a-2-p_S14_L001_R2_001.fastq.gz
SRR36996154	001-fourU-WT-65c-a-1-p	PRJNA1400640	SAMN54913634	ToBeReleased	2027-02-01	2026-01-27T03:15:27Z	2026-01-27T03:20:33Z	SUB15968718	001-fourU-WT-65c-a-1-p_S1_L001_R1_001.fastq.gz, 001-fourU-WT-65c-a-1-p_S1_L001_R2_001.fastq.gz
SRR36996165	016-fourU-WT-70c-a-4-p	PRJNA1400640	SAMN54913652	ToBeReleased	2027-02-01	2026-01-27T03:17:26Z	2026-01-27T03:20:32Z	SUB15968736	016-fourU-WT-70c-a-4-p_S16_L001_R1_001.fastq.gz, 016-fourU-WT-70c-a-4-p_S16_L001_R2_001.fastq.gz
SRR36996164	017-fourU-WT-70c-a-5-p	PRJNA1400640	SAMN54913653	ToBeReleased	2027-02-01	2026-01-27T03:17:26Z	2026-01-27T03:20:30Z	SUB15968736	017-fourU-WT-70c-a-5-p_S17_L001_R1_001.fastq.gz, 017-fourU-WT-70c-a-5-p_S17_L001_R2_001.fastq.gz
SRR36996163	018-fourU-WT-70c-a-6-p	PRJNA1400640	SAMN54913654	ToBeReleased	2027-02-01	2026-01-27T03:17:26Z	2026-01-27T03:20:29Z	SUB15968736	018-fourU-WT-70c-a-6-p_S18_L001_R1_001.fastq.gz, 018-fourU-WT-70c-a-6-p_S18_L001_R2_001.fastq.gz
SRR36996153	002-fourU-WT-65c-a-2-p	PRJNA1400640	SAMN54913635	ToBeReleased	2027-02-01	2026-01-27T03:15:27Z	2026-01-27T03:20:00Z	SUB15968718	002-fourU-WT-65c-a-2-p_S2_L001_R1_001.fastq.gz, 002-fourU-WT-65c-a-2-p_S2_L001_R2_001.fastq.gz
SRR36996148	054_fourU_WT65c_a_6_m	PRJNA1400640	SAMN54913640	ToBeReleased	2027-02-01	2026-01-27T03:15:27Z	2026-01-27T03:19:56Z	SUB15968718	054_fourU_WT65c_a_6_m_S150_R1_001.fastq.gz, 054_fourU_WT65c_a_6_m_S150_R2_001.fastq.gz
SRR36996161	007-fourU-WT-65c-b-1-p	PRJNA1400640	SAMN54913641	ToBeReleased	2027-02-01	2026-01-27T03:16:26Z	2026-01-27T03:19:38Z	SUB15968720	007-fourU-WT-65c-b-1-p_S7_L001_R1_001.fastq.gz, 007-fourU-WT-65c-b-1-p_S7_L001_R2_001.fastq.gz
SRR36996160	008-fourU-WT-65c-b-2-p	PRJNA1400640	SAMN54913642	ToBeReleased	2027-02-01	2026-01-27T03:16:26Z	2026-01-27T03:19:14Z	SUB15968720	008-fourU-WT-65c-b-2-p_S8_L001_R1_001.fastq.gz, 008-fourU-WT-65c-b-2-p_S8_L001_R2_001.fastq.gz
SRR36996157	011-fourU-WT-65c-b-5-p	PRJNA1400640	SAMN54913645	ToBeReleased	2027-02-01	2026-01-27T03:16:26Z	2026-01-27T03:19:13Z	SUB15968720	011-fourU-WT-65c-b-5-p_S11_L001_R1_001.fastq.gz, 011-fourU-WT-65c-b-5-p_S11_L001_R2_001.fastq.gz
SRR36996159	009-fourU-WT-65c-b-3-p	PRJNA1400640	SAMN54913643	ToBeReleased	2027-02-01	2026-01-27T03:16:26Z	2026-01-27T03:19:13Z	SUB15968720	009-fourU-WT-65c-b-3-p_S9_L001_R1_001.fastq.gz, 009-fourU-WT-65c-b-3-p_S9_L001_R2_001.fastq.gz
SRR36996158	010-fourU-WT-65c-b-4-p	PRJNA1400640	SAMN54913644	ToBeReleased	2027-02-01	2026-01-27T03:16:26Z	2026-01-27T03:19:11Z	SUB15968720	010-fourU-WT-65c-b-4-p_S10_L001_R1_001.fastq.gz, 010-fourU-WT-65c-b-4-p_S10_L001_R2_001.fastq.gz
SRR36996156	012-fourU-WT-65c-b-6-p	PRJNA1400640	SAMN54913646	ToBeReleased	2027-02-01	2026-01-27T03:16:26Z	2026-01-27T03:19:08Z	SUB15968720	012-fourU-WT-65c-b-6-p_S12_L001_R1_001.fastq.gz, 012-fourU-WT-65c-b-6-p_S12_L001_R2_001.fastq.gz
SRR36996150	005-fourU-WT-65c-a-5-p	PRJNA1400640	SAMN54913638	ToBeReleased	2027-02-01	2026-01-27T03:15:27Z	2026-01-27T03:19:08Z	SUB15968718	005-fourU-WT-65c-a-5-p_S5_L001_R1_001.fastq.gz, 005-fourU-WT-65c-a-5-p_S5_L001_R2_001.fastq.gz
SRR36996145	087-EKC-A8C-50c-b-3-p	PRJNA1400640	SAMN54913630	ToBeReleased	2027-02-01	2026-01-27T03:13:28Z	2026-01-27T03:19:05Z	SUB15968716	087-EKC-A8C-50c-b-3-p_S87_L001_R1_001.fastq.gz, 087-EKC-A8C-50c-b-3-p_S87_L001_R2_001.fastq.gz
SRR36996144	088-EKC-A8C-50c-b-4-p	PRJNA1400640	SAMN54913631	ToBeReleased	2027-02-01	2026-01-27T03:13:28Z	2026-01-27T03:19:03Z	SUB15968716	088-EKC-A8C-50c-b-4-p_S88_L001_R1_001.fastq.gz, 088-EKC-A8C-50c-b-4-p_S88_L001_R2_001.fastq.gz
SRR36996143	089-EKC-A8C-50c-b-5-p	PRJNA1400640	SAMN54913632	ToBeReleased	2027-02-01	2026-01-27T03:13:28Z	2026-01-27T03:19:02Z	SUB15968716	089-EKC-A8C-50c-b-5-p_S89_L001_R1_001.fastq.gz, 089-EKC-A8C-50c-b-5-p_S89_L001_R2_001.fastq.gz
SRR36996152	003-fourU-WT-65c-a-3-p	PRJNA1400640	SAMN54913636	ToBeReleased	2027-02-01	2026-01-27T03:15:27Z	2026-01-27T03:18:59Z	SUB15968718	003-fourU-WT-65c-a-3-p_S3_L001_R1_001.fastq.gz, 003-fourU-WT-65c-a-3-p_S3_L001_R2_001.fastq.gz
SRR36996149	006-fourU-WT-65c-a-6-p	PRJNA1400640	SAMN54913639	ToBeReleased	2027-02-01	2026-01-27T03:15:27Z	2026-01-27T03:18:54Z	SUB15968718	006-fourU-WT-65c-a-6-p_S6_L001_R1_001.fastq.gz, 006-fourU-WT-65c-a-6-p_S6_L001_R2_001.fastq.gz
SRR36996146	086-EKC-A8C-50c-b-2-p	PRJNA1400640	SAMN54913629	ToBeReleased	2027-02-01	2026-01-27T03:13:28Z	2026-01-27T03:18:50Z	SUB15968716	086-EKC-A8C-50c-b-2-p_S86_L001_R1_001.fastq.gz, 086-EKC-A8C-50c-b-2-p_S86_L001_R2_001.fastq.gz
SRR36996147	085-EKC-A8C-50c-b-1-p	PRJNA1400640	SAMN54913628	ToBeReleased	2027-02-01	2026-01-27T03:13:28Z	2026-01-27T03:18:45Z	SUB15968716	085-EKC-A8C-50c-b-1-p_S85_L001_R1_001.fastq.gz, 085-EKC-A8C-50c-b-1-p_S85_L001_R2_001.fastq.gz
SRR36996151	004-fourU-WT-65c-a-4-p	PRJNA1400640	SAMN54913637	ToBeReleased	2027-02-01	2026-01-27T03:15:27Z	2026-01-27T03:18:40Z	SUB15968718	004-fourU-WT-65c-a-4-p_S4_L001_R1_001.fastq.gz, 004-fourU-WT-65c-a-4-p_S4_L001_R2_001.fastq.gz
SRR36996142	090-EKC-A8C-50c-b-6-p	PRJNA1400640	SAMN54913633	ToBeReleased	2027-02-01	2026-01-27T03:13:28Z	2026-01-27T03:18:35Z	SUB15968716	090-EKC-A8C-50c-b-6-p_S90_L001_R1_001.fastq.gz, 090-EKC-A8C-50c-b-6-p_S90_L001_R2_001.fastq.gz
SRR36996140	079-EKC-A8C-50c-a-1-p	PRJNA1400640	SAMN54913590	ToBeReleased	2027-02-01	2026-01-27T03:11:28Z	2026-01-27T03:15:23Z	SUB15968712	079-EKC-A8C-50c-a-1-p_S79_L001_R1_001.fastq.gz, 079-EKC-A8C-50c-a-1-p_S79_L001_R2_001.fastq.gz
SRR36996137	082-EKC-A8C-50c-a-4-p	PRJNA1400640	SAMN54913593	ToBeReleased	2027-02-01	2026-01-27T03:11:28Z	2026-01-27T03:15:19Z	SUB15968712	082-EKC-A8C-50c-a-4-p_S82_L001_R1_001.fastq.gz, 082-EKC-A8C-50c-a-4-p_S82_L001_R2_001.fastq.gz
SRR36996138	081-EKC-A8C-50c-a-3-p	PRJNA1400640	SAMN54913592	ToBeReleased	2027-02-01	2026-01-27T03:11:28Z	2026-01-27T03:15:15Z	SUB15968712	081-EKC-A8C-50c-a-3-p_S81_L001_R1_001.fastq.gz, 081-EKC-A8C-50c-a-3-p_S81_L001_R2_001.fastq.gz
SRR36996139	080-EKC-A8C-50c-a-2-p	PRJNA1400640	SAMN54913591	ToBeReleased	2027-02-01	2026-01-27T03:11:28Z	2026-01-27T03:15:12Z	SUB15968712	080-EKC-A8C-50c-a-2-p_S80_L001_R1_001.fastq.gz, 080-EKC-A8C-50c-a-2-p_S80_L001_R2_001.fastq.gz
SRR36996136	083-EKC-A8C-50c-a-5-p	PRJNA1400640	SAMN54913594	ToBeReleased	2027-02-01	2026-01-27T03:11:28Z	2026-01-27T03:15:08Z	SUB15968712	083-EKC-A8C-50c-a-5-p_S83_L001_R1_001.fastq.gz, 083-EKC-A8C-50c-a-5-p_S83_L001_R2_001.fastq.gz
